Order_ID,Order_Date,Order_Time,Customer_ID,Customer_Name,Customer_Email,Customer_Phone,Customer_Age,Customer_Gender,Customer_City,Customer_State,Customer_Country,Customer_Zip,Customer_Segment,Product_Name,Product_Category,SKU,Quantity,Unit_Price_INR,Discount_Percent,Discount_Amount_INR,Tax_Amount_INR,Total_Amount_INR,Payment_Method,Payment_Status,Shipping_Method,Shipping_Cost_INR,Order_Status,Delivery_Date,Days_to_Deliver,Customer_Rating,Customer_Review,Sales_Channel,Referral_Source,First_Time_Customer,Customer_Lifetime_Orders,Marketing_Campaign
ORD-10227,2025-09-08,14:43:22,CUST-5052,Neha Menon,neha.menon52@email.com,+91-9431936376,26,Female,Noida,Uttar Pradesh,India,201301,Regular,Plant Protein Powder (1kg),Protein Supplements,PLT-PRO-1KG,1,2299,0,0.0,344.85,2743.85,UPI,Completed,Express,100,Delivered,2025-09-16,8,4,Happy with purchase.,Mobile App,Direct,No,20,Magnesium Monday
ORD-10228,2025-09-21,17:38:07,CUST-5488,Anand Desai,anand.desai55@email.com,+91-9434061367,32,Male,Rajkot,Gujarat,India,360001,Regular,Charcoal Body Wash (250 ml),Body Care - Cleansers,CHR-BW-250ML,1,299,0,0.0,44.85,393.85,Credit Card,Completed,Standard,50,Delivered,2025-09-23,2,4,Good value for money.,Mobile App,Direct,No,10,Monsoon Care
ORD-10229,2025-09-09,12:21:09,CUST-5074,Prakash Reddy,prakash.reddy22@email.com,+91-9388747375,47,Male,Thrissur,Kerala,India,680001,Regular,Advance Growmax Topical Solution (60ml),Hair Care - Topicals,AGRW-TOP-60,1,1099,15,164.85,140.12,1174.27,UPI,Completed,Express,100,Delivered,2025-09-16,7,5,Outstanding quality!,Mobile App,Organic Search,No,12,New Customer Welcome
ORD-10230,2025-09-30,17:44:44,CUST-5276,Swati Verma,swati.verma33@email.com,+91-9089539327,38,Female,Nagpur,Maharashtra,India,440001,Premium,Whey Protein 1 Kg,Protein Supplements,WHY-1KG-001,2,2499,5,249.9,712.22,5510.32,UPI,Completed,Standard,50,Delivered,2025-10-06,6,5,Best purchase!,Mobile App,Youtube,Yes,1,Health Plus
ORD-10231,2025-09-21,14:11:50,CUST-5153,Ganesh Shah,ganesh.shah10@email.com,+91-9177318898,49,Male,Bhopal,Madhya Pradesh,India,462001,Premium,Charcoal Body Wash (500 ml),Body Care - Cleansers,CHR-BW-500ML,2,449,0,0.0,134.7,1082.7,Credit Card,Completed,Standard,50,Delivered,2025-09-27,6,5,Excellent!,Website,Facebook Ads,Yes,1,Monsoon Care
ORD-10232,2025-10-03,16:58:36,CUST-5426,Manoj Sharma,manoj.sharma87@email.com,+91-9385417384,38,Male,Ludhiana,Punjab,India,141001,Premium,CLEAR Blemish Correction Gel,Skin Care - Treatments,CLR-BLEM-GEL,2,499,15,149.7,127.24,1025.55,COD,Pending,Standard,50,Processing,,,,,Mobile App,Facebook Ads,No,11,Gut Health Focus
ORD-10233,2025-09-07,10:07:17,CUST-5445,Rajesh Nair,rajesh.nair87@email.com,+91-9523952741,23,Male,Pune,Maharashtra,India,411001,Regular,HydraBoost Pack of 15,Hydration Supplements,HYD-BST-15PK,1,899,5,44.95,128.11,1032.16,Debit Card,Completed,Standard,50,Delivered,2025-09-09,2,4,Good product!,Website,Organic Search,Yes,1,Clear Skin October
ORD-10234,2025-09-16,13:28:50,CUST-5203,Nikhil Pillai,nikhil.pillai65@email.com,+91-9455355006,42,Male,Surat,Gujarat,India,395001,Regular,TOSTERO 120 Capsules,Performance Supplements,TST-120CAP,1,1999,10,199.9,269.86,2168.96,COD,Completed,Express,100,Delivered,2025-09-23,7,4,Happy with purchase.,Mobile App,Instagram,No,13,Stress Relief
ORD-10235,2025-09-25,13:52:26,CUST-5437,Naveen Shah,naveen.shah93@email.com,+91-9942844878,27,Male,Chennai,Tamil Nadu,India,600001,Premium,Underarm Roll On Deo,Body Care - Hygiene,UND-DEO-001,3,299,10,89.7,121.09,1028.39,Credit Card,Completed,Express,100,Delivered,2025-10-03,8,5,Excellent!,Mobile App,Email Campaign,No,7,Sleep Better Campaign
ORD-10236,2025-09-07,11:58:07,CUST-5031,Arun Gupta,arun.gupta73@email.com,+91-9632838826,36,Male,Coimbatore,Tamil Nadu,India,641001,Regular,Complete Cleansing Kit,Body Care - Kits,CMP-CLN-KIT,1,899,10,89.9,121.36,980.47,UPI,Completed,Standard,50,Delivered,2025-09-15,8,5,Outstanding quality!,Website,Facebook Ads,No,20,Summer Fitness
ORD-10237,2025-09-27,14:05:52,CUST-5043,Vikram Verma,vikram.verma62@email.com,+91-9549269343,25,Male,Noida,Uttar Pradesh,India,201301,Regular,Men's Face Wash for Oily Skin,Skin Care - Cleansers,MFW-OILY,2,349,15,104.7,88.99,782.29,Credit Card,Completed,Express,100,Delivered,2025-10-02,5,3,Good but not great.,Website,Instagram,No,3,Hydration Hero
ORD-10238,2025-09-14,12:21:22,CUST-5379,Krishna Kumar,krishna.kumar40@email.com,+91-9820363849,22,Male,Rajkot,Gujarat,India,360001,Regular,Clear Skin Pack| 1x Rejuv Face Serum + 1x Derma Roller,Skin Care - Kits,CLR-SKN-PACK,2,1299,0,0.0,389.7,3087.7,COD,Completed,Express,100,Delivered,2025-09-19,5,4,Works well.,Website,Direct,No,14,Fitness Influencer
ORD-10239,2025-09-22,08:55:48,CUST-5458,Kavita Malhotra,kavita.malhotra22@email.com,+91-9145163711,44,Female,Kolkata,West Bengal,India,700001,Regular,Scalp Massager (1N),Hair Care - Tools,SCP-MAS-001,1,299,0,0.0,44.85,393.85,COD,Completed,Standard,50,Delivered,2025-09-29,7,3,Decent purchase.,Mobile App,Youtube,No,17,Wellness Bundle
ORD-10240,2025-09-15,09:42:57,CUST-5451,Arjun Kapoor,arjun.kapoor41@email.com,+91-9701836635,45,Male,Bangalore,Karnataka,India,560001,Premium,Immunity Strength Kit,Health Kits,IMM-KIT-001,2,2499,5,249.9,712.22,5560.32,COD,Completed,Express,100,Delivered,2025-09-21,6,4,Satisfied with quality.,Website,Direct,No,13,Advanced Wellness
ORD-10241,2025-09-20,11:09:47,CUST-5281,Priya Patel,priya.patel55@email.com,+91-9827009910,31,Female,Mysore,Karnataka,India,570001,Premium,0.5 mm Dermaroller for Hair,Hair Care - Tools,DR-HAIR-05MM,1,449,5,22.45,63.98,590.53,Credit Card,Completed,Express,100,Delivered,2025-09-22,2,5,Amazing product!,Website,Facebook Ads,Yes,1,Immunity Boost
ORD-10242,2025-09-27,11:02:15,CUST-5301,Rajesh Chatterjee,rajesh.chatterjee36@email.com,+91-9154547579,35,Male,Patna,Bihar,India,800001,Premium,Beard Growth Kit + Lifestyle Concern,Beard Care - Kits,BRD-GRW-LC,2,2099,5,209.9,598.21,4636.31,COD,Completed,Standard,50,In Transit,,,,,Website,Email Campaign,No,11,Clear Skin October
ORD-10243,2025-09-16,11:22:04,CUST-5017,Manoj Verma,manoj.verma29@email.com,+91-9963134025,23,Male,Thrissur,Kerala,India,680001,Premium,CLEAR Blemish Correction Gel,Skin Care - Treatments,CLR-BLEM-GEL,1,499,10,49.9,67.36,566.47,UPI,Completed,Standard,50,Delivered,2025-09-24,8,5,Love it!,Website,Youtube,No,17,New Customer Welcome
ORD-10244,2025-09-10,15:39:23,CUST-5372,Suresh Sharma,suresh.sharma81@email.com,+91-9056524279,48,Male,Patna,Bihar,India,800001,Regular,Complete Cleansing Kit,Body Care - Kits,CMP-CLN-KIT,2,899,20,359.6,215.76,1754.16,Debit Card,Completed,Express,100,Delivered,2025-09-16,6,4,Good product!,Mobile App,Email Campaign,No,6,Quick Start Pack
ORD-10245,2025-09-09,17:04:56,CUST-5172,Anand Mehta,anand.mehta49@email.com,+91-9485199854,48,Male,Nashik,Maharashtra,India,422001,Premium,Clear Skin Starter Pack| 1x Oil Control Face wash +1x Rejuv Face Serum,Skin Care - Kits,CLR-STRT-KIT,1,999,5,49.95,142.36,1191.41,Credit Card,Completed,Express,100,Delivered,2025-09-16,7,5,Love it!,Website,Facebook Ads,No,19,Gut Health Focus
ORD-10246,2025-09-19,08:34:43,CUST-5250,Sneha Desai,sneha.desai51@email.com,+91-9623197142,38,Female,Delhi,Delhi,India,110001,Regular,Complete Beard Activator Kit for 18-21 + Genetics Concern,Beard Care - Kits,BRD-ACT-1821,1,2499,0,0.0,374.85,2923.85,COD,Completed,Standard,50,Delivered,2025-09-26,7,5,Love it!,Website,Facebook Ads,No,13,Clear Skin October
ORD-10247,2025-09-12,10:47:28,CUST-5043,Arun Malhotra,arun.malhotra51@email.com,+91-9561605003,37,Male,Ludhiana,Punjab,India,141001,Premium,Clear Skin Starter Pack| 1x Oil Control Face wash +1x Rejuv Face Serum,Skin Care - Kits,CLR-STRT-KIT,1,999,15,149.85,127.37,1076.52,Credit Card,Completed,Express,100,Delivered,2025-09-20,8,4,Good value for money.,Mobile App,Youtube,Yes,1,Immunity Boost
ORD-10248,2025-10-03,08:05:04,CUST-5420,Anupama Agarwal,anupama.agarwal77@email.com,+91-9276146981,42,Female,Vadodara,Gujarat,India,390001,Premium,Endure Long Last Spray (20ml),Performance Products,END-SPR-20ML,1,799,0,0.0,119.85,1018.85,Debit Card,Pending,Express,100,Processing,,,,,Mobile App,Instagram,Yes,1,Plant Power
ORD-10249,2025-09-08,12:07:57,CUST-5283,Jaya Verma,jaya.verma73@email.com,+91-9257590577,34,Female,Madurai,Tamil Nadu,India,625001,Regular,Beard Activator Kit,Beard Care - Kits,BRD-ACT-001,1,1999,20,399.8,239.88,1939.08,Credit Card,Completed,Express,100,Delivered,2025-09-13,5,4,Works well.,Website,Organic Search,Yes,1,Premium Protein
ORD-10250,2025-09-30,08:06:48,CUST-5446,Madhavi Sharma,madhavi.sharma20@email.com,+91-9135077031,43,Female,Hyderabad,Telangana,India,500001,Regular,Beard Activator Kit,Beard Care - Kits,BRD-ACT-001,2,1999,10,399.8,539.73,4237.93,Debit Card,Completed,Express,100,Delivered,2025-10-04,4,5,Excellent!,Website,Direct,No,11,Summer Fitness
ORD-10251,2025-09-22,09:35:57,CUST-5492,Suresh Agarwal,suresh.agarwal5@email.com,+91-9212311286,46,Male,Thrissur,Kerala,India,680001,Premium,1 MM Dermaroller for Hair,Hair Care - Tools,DR-HAIR-1MM,1,499,15,74.85,63.62,537.77,Credit Card,Completed,Standard,50,Delivered,2025-09-25,3,5,Best purchase!,Mobile App,Google Ads,Yes,1,Quick Start Pack
ORD-10252,2025-09-24,15:11:50,CUST-5174,Krishna Reddy,krishna.reddy52@email.com,+91-9518572299,28,Male,Mumbai,Maharashtra,India,400001,Regular,Underarm Roll On Deo,Body Care - Hygiene,UND-DEO-001,1,299,15,44.85,38.12,392.27,UPI,Completed,Express,100,Delivered,2025-09-27,3,5,Best purchase!,Website,Instagram,Yes,1,Monsoon Care
ORD-10253,2025-09-10,16:48:56,CUST-5420,Balaji Rao,balaji.rao74@email.com,+91-9541833825,47,Male,Nashik,Maharashtra,India,422001,Premium,Charcoal Body Wash (250 ml),Body Care - Cleansers,CHR-BW-250ML,1,299,0,0.0,44.85,443.85,Credit Card,Completed,Express,100,Delivered,2025-09-18,8,4,Good value for money.,Website,Facebook Ads,No,6,Winter Prep
ORD-10254,2025-09-13,10:07:43,CUST-5362,Swati Desai,swati.desai31@email.com,+91-9403952389,35,Female,Gurgaon,Haryana,India,122001,Premium,Moderate Dandruff Kit,Hair Care - Kits,MDK-001,1,1499,10,149.9,202.36,1651.46,Credit Card,Completed,Express,100,Delivered,2025-09-19,6,5,Love it!,Mobile App,Email Campaign,No,20,Monsoon Care
ORD-10255,2025-09-25,16:11:33,CUST-5223,Shilpa Rao,shilpa.rao58@email.com,+91-9754226296,42,Female,Surat,Gujarat,India,395001,Regular,Beard Activator Kit for 22-28 + Lifestyle Concern,Beard Care - Kits,BRD-ACT-2228,1,2299,15,344.85,293.12,2347.27,Debit Card,Completed,Express,100,Delivered,2025-10-03,8,4,Works well.,Website,Instagram,No,14,Gut Health Focus
ORD-10256,2025-09-24,16:10:47,CUST-5180,Manju Chatterjee,manju.chatterjee75@email.com,+91-9714910366,47,Female,Lucknow,Uttar Pradesh,India,226001,Regular,Advanced Growmax + Activator (Derma Roller),Hair Care - Kits,AGW-ACT-DR,1,1599,0,0.0,239.85,1938.85,COD,Completed,Express,100,Delivered,2025-09-30,6,5,Outstanding quality!,Mobile App,Email Campaign,No,6,Quick Start Pack
ORD-10257,2025-10-03,08:42:51,CUST-5165,Swati Gupta,swati.gupta85@email.com,+91-9801217534,32,Female,Bhopal,Madhya Pradesh,India,462001,Regular,HydraBoost Pack of 15,Hydration Supplements,HYD-BST-15PK,3,899,5,134.85,384.32,3046.47,Credit Card,Pending,Express,100,Processing,,,,,Website,Email Campaign,Yes,1,Immunity Boost
ORD-10258,2025-09-26,09:01:56,CUST-5443,Krishna Reddy,krishna.reddy62@email.com,+91-9567236100,23,Male,Madurai,Tamil Nadu,India,625001,Regular,Charcoal Body Wash (500 ml),Body Care - Cleansers,CHR-BW-500ML,1,449,15,67.35,57.25,488.9,UPI,Completed,Standard,50,Delivered,2025-10-03,7,4,Happy with purchase.,Website,Organic Search,No,17,Beard Goals
ORD-10259,2025-09-09,11:20:19,CUST-5471,Krishna Menon,krishna.menon65@email.com,+91-9009235100,35,Male,Ludhiana,Punjab,India,141001,Regular,Stage 4 Hair Regrowth Solution,Hair Care - Kits,HR-STG4-KIT,2,3499,20,1399.6,839.76,6488.16,Debit Card,Completed,Standard,50,Delivered,2025-09-17,8,4,Good product!,Website,Google Ads,No,13,Clear Skin October
ORD-10260,2025-09-19,17:47:12,CUST-5118,Ganesh Shah,ganesh.shah33@email.com,+91-9237987899,34,Male,Patna,Bihar,India,800001,Regular,Charcoal Body Wash (250 ml),Body Care - Cleansers,CHR-BW-250ML,1,299,20,59.8,35.88,375.08,Debit Card,Completed,Express,100,Delivered,2025-09-23,4,5,Highly recommend!,Mobile App,Instagram,No,15,Hair Growth Challenge
ORD-10261,2025-09-23,13:59:59,CUST-5079,Rekha Pillai,rekha.pillai9@email.com,+91-9621080623,33,Female,Mysore,Karnataka,India,570001,Regular,Clear Skin Starter Pack| 1x Oil Control Face wash +1x Rejuv Face Serum,Skin Care - Kits,CLR-STRT-KIT,1,999,5,49.95,142.36,1191.41,UPI,Completed,Express,100,Delivered,2025-09-28,5,4,Happy with purchase.,Mobile App,Youtube,No,14,Hydration Hero
ORD-10262,2025-09-12,14:02:37,CUST-5323,Arjun Rao,arjun.rao54@email.com,+91-9395109309,22,Male,Indore,Madhya Pradesh,India,452001,Regular,0.5 mm Dermaroller for Hair,Hair Care - Tools,DR-HAIR-05MM,1,449,5,22.45,63.98,590.53,UPI,Completed,Express,100,Delivered,2025-09-15,3,4,Works well.,Website,Google Ads,No,11,Health Plus
ORD-10263,2025-09-30,10:47:39,CUST-5243,Shobha Rao,shobha.rao88@email.com,+91-9024831792,34,Female,Vijayawada,Andhra Pradesh,India,520001,Regular,Immunity Strength Kit,Health Kits,IMM-KIT-001,2,2499,10,499.8,674.73,5222.93,UPI,Completed,Standard,50,Delivered,2025-10-06,6,5,Best purchase!,Mobile App,Facebook Ads,Yes,1,Quick Start Pack
ORD-10264,2025-09-06,15:49:38,CUST-5081,Arjun Gupta,arjun.gupta9@email.com,+91-9810681788,48,Male,Patna,Bihar,India,800001,Premium,Growmax Topical Solution + Activator (Derma Roller),Hair Care - Kits,GRW-ACT-KIT,1,1399,5,69.95,199.36,1628.41,Debit Card,Completed,Express,100,Delivered,2025-09-10,4,5,Outstanding quality!,Website,Facebook Ads,No,7,Diwali Wellness
ORD-10265,2025-09-20,14:34:21,CUST-5443,Nisha Agarwal,nisha.agarwal37@email.com,+91-9967357002,31,Female,Lucknow,Uttar Pradesh,India,226001,Regular,Sunscreen SPF50,Skin Care - Protection,SUN-SPF50,2,599,15,179.7,152.74,1221.04,Debit Card,Completed,Standard,50,Delivered,2025-09-27,7,4,Good product!,Website,Email Campaign,No,11,Quick Start Pack
ORD-10266,2025-09-28,14:37:27,CUST-5337,Deepak Reddy,deepak.reddy96@email.com,+91-9981723589,38,Male,Jaipur,Rajasthan,India,302001,Regular,Water Softener,Home Care,WTR-SOFT-001,2,1299,0,0.0,389.7,3087.7,Credit Card,Completed,Express,100,Delivered,2025-10-04,6,5,Amazing product!,Mobile App,Google Ads,Yes,1,Bulk Buy September
ORD-10267,2025-09-20,08:06:42,CUST-5145,Swati Agarwal,swati.agarwal39@email.com,+91-9682311190,27,Female,Mysore,Karnataka,India,570001,Premium,TOSTERO Capsules (60N),Performance Supplements,TST-60CAP,1,1199,15,179.85,152.87,1272.02,UPI,Completed,Express,100,Delivered,2025-09-27,7,5,Excellent!,Mobile App,Email Campaign,No,3,Immunity Boost
ORD-10268,2025-09-14,16:13:16,CUST-5390,Rajesh Gupta,rajesh.gupta42@email.com,+91-9861113697,38,Male,Ahmedabad,Gujarat,India,380001,Regular,Stage 2 Hair Regrowth Kit,Hair Care - Kits,HR-STG2-KIT,1,2499,5,124.95,356.11,2780.16,Credit Card,Completed,Standard,50,Delivered,2025-09-16,2,5,Love it!,Mobile App,Youtube,No,9,Performance Max
ORD-10269,2025-09-19,17:31:12,CUST-5064,Sridevi Verma,sridevi.verma29@email.com,+91-9840245671,30,Female,Nagpur,Maharashtra,India,440001,Regular,0.5 mm Dermaroller for Hair,Hair Care - Tools,DR-HAIR-05MM,2,449,15,134.7,114.49,977.79,COD,Completed,Express,100,Delivered,2025-09-24,5,4,Good product!,Mobile App,Facebook Ads,No,10,Wellness Bundle
ORD-10270,2025-09-07,10:36:54,CUST-5201,Neha Singh,neha.singh45@email.com,+91-9696655316,33,Female,Ahmedabad,Gujarat,India,380001,Regular,Biotin Hair Gummies (30N) No Added Sugar,Hair Care - Supplements,BIO-GUM-30N,2,599,0,0.0,179.7,1477.7,UPI,Completed,Express,100,Delivered,2025-09-12,5,4,Good value for money.,Mobile App,Instagram,No,16,Summer Fitness
ORD-10271,2025-09-04,15:47:16,CUST-5231,Kaveri Iyer,kaveri.iyer17@email.com,+91-9913664309,41,Female,Varanasi,Uttar Pradesh,India,221001,Regular,10% Magnesium Body Lotion - 200 ml,Body Care,MAG-LOT-200ML,1,649,15,97.35,82.75,684.4,UPI,Completed,Standard,50,Delivered,2025-09-07,3,4,Good product!,Website,Youtube,No,6,Magnesium Monday
ORD-10272,2025-09-10,16:09:19,CUST-5341,Shobha Kapoor,shobha.kapoor51@email.com,+91-9603771810,36,Female,Bhopal,Madhya Pradesh,India,462001,Premium,Hair Growth Oil (100ml),Hair Care - Oils,HGO-100ML,2,599,15,179.7,152.74,1221.04,Debit Card,Completed,Standard,50,Delivered,2025-09-15,5,4,Good product!,Website,Instagram,No,12,Hydration Hero
ORD-10273,2025-09-17,17:07:09,CUST-5133,Nisha Singh,nisha.singh34@email.com,+91-9212501709,46,Female,Nashik,Maharashtra,India,422001,Regular,Clear Skin Starter Pack| 1x Oil Control Face wash +1x Rejuv Face Serum,Skin Care - Kits,CLR-STRT-KIT,1,999,20,199.8,119.88,1019.08,COD,Completed,Express,100,Delivered,2025-09-19,2,5,Amazing product!,Mobile App,Facebook Ads,No,4,Diwali Wellness
ORD-10274,2025-09-26,09:08:48,CUST-5170,Savitha Chatterjee,savitha.chatterjee34@email.com,+91-9689703342,29,Female,Lucknow,Uttar Pradesh,India,226001,Regular,DHT Blocking Shampoo (200ml),Hair Care - Shampoos,DHT-SHP-200,1,499,5,24.95,71.11,645.16,Credit Card,Completed,Express,100,Delivered,2025-10-04,8,5,Highly recommend!,Website,Instagram,No,18,Quick Start Pack
ORD-10275,2025-09-06,17:13:17,CUST-5457,Radha Singh,radha.singh35@email.com,+91-9499311836,25,Female,Indore,Madhya Pradesh,India,452001,Regular,Moderate Dandruff Kit,Hair Care - Kits,MDK-001,1,1499,0,0.0,224.85,1823.85,Debit Card,Completed,Express,100,Delivered,2025-09-09,3,5,Love it!,Website,Youtube,Yes,1,Stress Relief
ORD-10276,2025-09-26,15:56:59,CUST-5396,Lavanya Menon,lavanya.menon66@email.com,+91-9850183015,40,Female,Noida,Uttar Pradesh,India,201301,Regular,Complete Beard Growth Kit for 18-21 + Genetics Concern,Beard Care - Kits,BRD-GRW-1821,1,2599,10,259.9,350.86,2739.96,Debit Card,Completed,Standard,50,Delivered,2025-10-04,8,5,Love it!,Mobile App,Youtube,No,11,Winter Prep
ORD-10277,2025-09-17,12:59:47,CUST-5031,Naveen Patel,naveen.patel69@email.com,+91-9393201561,31,Male,Ahmedabad,Gujarat,India,380001,Regular,Ashwagandha Gummies for Stress,Gummies & Supplements,ASH-GUM-001,2,899,0,0.0,269.7,2117.7,Credit Card,Completed,Standard,50,Delivered,2025-09-23,6,3,Good but not great.,Mobile App,Organic Search,No,20,Hydration Hero
ORD-10278,2025-09-08,14:24:26,CUST-5190,Manoj Shah,manoj.shah17@email.com,+91-9965814635,36,Male,Pune,Maharashtra,India,411001,Regular,Beard Growth Kit + Lifestyle Concern,Beard Care - Kits,BRD-GRW-LC,2,2099,15,629.7,535.25,4153.55,Debit Card,Completed,Standard,50,Delivered,2025-09-11,3,3,Okay product.,Website,Organic Search,No,12,Stress Relief
ORD-10279,2025-09-06,14:00:44,CUST-5106,Maya Pillai,maya.pillai58@email.com,+91-9083354778,31,Female,Visakhapatnam,Andhra Pradesh,India,530001,Regular,Beard Activator Kit,Beard Care - Kits,BRD-ACT-001,2,1999,15,599.7,509.75,3958.05,Credit Card,Completed,Standard,50,Delivered,2025-09-09,3,4,Satisfied with quality.,Mobile App,Google Ads,Yes,1,Advanced Wellness
ORD-10280,2025-09-19,13:34:00,CUST-5359,Vishal Agarwal,vishal.agarwal89@email.com,+91-9147754626,49,Male,Gurgaon,Haryana,India,122001,Premium,Endure Long Last Spray (20ml),Performance Products,END-SPR-20ML,1,799,0,0.0,119.85,968.85,COD,Completed,Standard,50,Delivered,2025-09-24,5,4,Good product!,Website,Youtube,No,4,Beard Goals
ORD-10281,2025-09-05,17:39:20,CUST-5361,Suma Iyer,suma.iyer96@email.com,+91-9422903576,28,Female,Kolkata,West Bengal,India,700001,Regular,Sunscreen SPF50,Skin Care - Protection,SUN-SPF50,1,599,0,0.0,89.85,788.85,UPI,Completed,Express,100,Delivered,2025-09-09,4,5,Love it!,Mobile App,Direct,Yes,1,Magnesium Monday
ORD-10282,2025-10-01,10:03:24,CUST-5154,Asha Iyer,asha.iyer29@email.com,+91-9761832701,27,Female,Surat,Gujarat,India,395001,Premium,Blemish Defense Kit| 1x Clean Oil Control Face Wash + 1x CLEAR Blemish Correction Gel,Skin Care - Kits,BLEM-DEF-KIT,2,799,0,0.0,239.7,1937.7,UPI,Pending,Express,100,Processing,,,,,Mobile App,Google Ads,No,5,Monsoon Care
ORD-10283,2025-09-23,15:44:36,CUST-5144,Deepak Kapoor,deepak.kapoor44@email.com,+91-9104795699,26,Male,Mumbai,Maharashtra,India,400001,Premium,Super Blend (Pack of 15),Nutrition Blends,SBL-PK15-001,3,1799,0,0.0,809.55,6256.55,Debit Card,Completed,Standard,50,Delivered,2025-10-01,8,5,Excellent!,Mobile App,Facebook Ads,No,7,Fitness Influencer
ORD-10284,2025-09-25,13:33:25,CUST-5111,Harish Sharma,harish.sharma59@email.com,+91-9216630893,49,Male,Indore,Madhya Pradesh,India,452001,Premium,Advance Growmax Topical Solution (60ml),Hair Care - Topicals,AGRW-TOP-60,3,1099,5,164.85,469.82,3651.97,Credit Card,Completed,Standard,50,Delivered,2025-09-29,4,5,Amazing product!,Mobile App,Organic Search,Yes,1,Beard Goals
ORD-10285,2025-09-28,14:25:10,CUST-5362,Kaveri Verma,kaveri.verma81@email.com,+91-9444009911,42,Female,Rajkot,Gujarat,India,360001,Regular,Charcoal Body Wash (250 ml),Body Care - Cleansers,CHR-BW-250ML,3,299,0,0.0,134.55,1081.55,COD,Completed,Standard,50,In Transit,,,,,Website,Email Campaign,No,2,Immunity Boost
ORD-10286,2025-09-15,09:59:42,CUST-5423,Sneha Desai,sneha.desai82@email.com,+91-9239958826,29,Female,Ahmedabad,Gujarat,India,380001,Regular,Advanced Growmax + Activator (Derma Roller),Hair Care - Kits,AGW-ACT-DR,1,1599,5,79.95,227.86,1796.91,COD,Completed,Standard,50,Delivered,2025-09-18,3,4,Happy with purchase.,Mobile App,Facebook Ads,Yes,1,Beard Goals
ORD-10287,2025-10-01,14:26:15,CUST-5438,Kavita Chatterjee,kavita.chatterjee41@email.com,+91-9895564423,23,Female,Bhopal,Madhya Pradesh,India,462001,Regular,Clear Skin Pack| 1x Rejuv Face Serum + 1x Derma Roller,Skin Care - Kits,CLR-SKN-PACK,1,1299,10,129.9,175.36,1444.46,Credit Card,Pending,Express,100,Processing,,,,,Website,Direct,No,20,Sleep Better Campaign
ORD-10288,2025-09-27,17:11:21,CUST-5409,Sunil Chatterjee,sunil.chatterjee80@email.com,+91-9626238971,41,Male,Hyderabad,Telangana,India,500001,Regular,Charcoal Body Wash (750 ml),Body Care - Cleansers,CHR-BW-750ML,1,599,15,89.85,76.37,685.52,COD,Completed,Express,100,In Transit,,,,,Website,Youtube,No,15,Plant Power
ORD-10289,2025-09-22,09:57:27,CUST-5260,Radha Reddy,radha.reddy13@email.com,+91-9010526812,45,Female,Mysore,Karnataka,India,570001,Regular,Sunscreen SPF50,Skin Care - Protection,SUN-SPF50,1,599,10,59.9,80.86,669.97,COD,Completed,Standard,50,Delivered,2025-09-30,8,4,Works well.,Mobile App,Facebook Ads,No,4,Fitness September
